0 0.309261 0.00518844
1 0.401522 0.189459
2 0.307718 0.158801
3 -0.0386026 0.241617
4 0.839861 0.157516
5 0.262422 0.230385
6 0.653337 0.172079
7 0.397127 0.142336
8 0.488411 0.165691
9 0.12121 0.159445
10 0.536252 0.169923
11 0.0911232 0.229537
12 0.487001 0.193934
13 0.413526 0.16576
14 0.143297 0.14329
15 0.207334 0.198444
16 0.163689 0.130827
17 0.201653 0.182429
18 0.353026 0.163462
19 0.474856 0.15335
20 0.573378 0.181095
21 0.547226 0.151941
22 0.352695 0.171959
23 0.518363 0.13344
24 0.237901 0.129548
25 0.398341 0.1482
26 0.539649 0.194469
27 0.60907 0.166306
28 0.421344 0.217245
29 0.130933 0.174297
30 0.259009 0.119747
31 0.242903 0.172445
32 0.471118 0.15666
33 0.581845 0.163838
34 0.139496 0.152205
35 0.00519398 0.200251
36 0.206597 0.163817
37 0.0821754 0.160839
38 0.622162 0.172951
39 0.328789 0.158346
40 0.386589 0.15805
41 0.421245 0.143646
42 0.311257 0.122215
43 0.353172 0.121543
44 0.414447 0.150681
45 0.471843 0.175304
46 0.471912 0.168025
47 0.243337 0.143416
48 0.441635 0.130759
49 0.104301 0.125779
50 0.481991 0.124711
51 0.126174 0.144882
52 0.0369372 0.109814
53 0.475373 0.126029
54 0.226358 0.172282
55 0.432456 0.12482
56 0.366175 0.10674
57 0.399794 0.124941
58 0.22374 0.127752
59 0.226273 0.157004
60 0.285012 0.124703
61 0.0234104 0.125087
62 0.4708 0.146474
63 0.109222 0.106505
64 0.198603 0.13789
65 0.411403 0.104911
66 0.257462 0.133343
67 0.420167 0.119741
68 0.334745 0.133362
69 0.334716 0.110591
70 0.262498 0.13778
71 0.280475 0.116728
72 0.196581 0.126207
73 -0.0228892 0.133424
74 0.182004 0.132234
75 0.339372 0.117026
76 0.219658 0.124608
77 0.0994547 0.150391
78 0.547072 0.108795
79 0.103655 0.0918434
80 0.203538 0.13978
81 0.330459 0.0940652
82 0.502812 0.0861927
83 0.163596 0.127628
84 0.489334 0.0931123
85 0.14737 0.122618
86 0.31402 0.165785
87 0.362811 0.078406
88 0.388665 0.132305
89 0.504612 0.0940389
90 0.402634 0.12772
91 0.0355903 0.0838541
92 0.28484 0.123098
93 0.47239 0.12941
94 0.545389 0.122945
95 0.0568406 0.102393
96 0.464266 0.0851358
97 0.408334 0.0886967
98 0.353515 0.126524
99 0.357373 0.102373
100 0.55359 0.10818
101 0.337284 0.143668
102 -0.0224945 0.120528
103 0.393002 0.110281
104 0.619767 0.116236
105 0.275402 0.132574
106 0.179834 0.110152
107 0.53625 0.162375
108 0.666725 0.0934692
109 0.457155 0.178448
110 0.243411 0.101821
111 0.297642 0.118284
112 0.28737 0.10495
113 0.301163 0.116698
114 0.401655 0.122043
115 0.382306 0.124199
116 0.23294 0.108652
117 0.499604 0.104429
118 0.339408 0.173421
119 0.493214 0.0735911
120 0.232091 0.140408
121 0.138631 0.122894
122 0.335804 0.13096
123 0.303942 0.102477
124 0.410474 0.1058
125 0.320172 0.087911
126 0.309423 0.0942579
127 0.175865 0.108257
128 0.225865 0.0929415
129 0.337654 0.143405
130 0.349699 0.115395
131 0.390474 0.112113
132 0.323576 0.123316
133 0.423432 0.118981
134 0.443266 0.0965718
135 0.530617 0.12056
136 0.444846 0.0921052
137 0.322781 0.130535
138 0.633497 0.0864913
139 0.247919 0.0799563
140 0.359698 0.115017
141 0.434725 0.102171
142 0.395079 0.0929028
143 0.114365 0.127202
144 0.462759 0.0738261
145 0.298985 0.0989172
146 0.176807 0.0770456
147 0.200441 0.149817
148 0.360885 0.130506
149 0.22963 0.0932384
150 0.296421 0.088251
151 0.0536523 0.116134
152 0.335192 0.114789
153 0.406157 0.120421
154 0.233492 0.131126
155 0.377694 0.0965515
156 0.350525 0.13658
157 0.241715 0.105331
158 0.344612 0.128729
159 0.21094 0.115493
160 0.244573 0.111033
161 0.239413 0.171089
162 0.373577 0.121419
163 0.379342 0.149618
164 0.25441 0.0860388
165 0.21594 0.0991492
166 0.191251 0.138003
167 0.270682 0.109808
168 0.389959 0.109712
169 0.266481 0.107626
170 0.220508 0.110314
171 0.40077 0.0646412
172 0.543253 0.080414
173 0.218337 0.120091
174 0.377143 0.127154
175 0.343829 0.133413
176 0.0870555 0.13995
177 0.242063 0.101723
178 0.388408 0.117859
179 0.321831 0.111514
180 0.240258 0.0954945
181 0.335423 0.0940343
182 0.370623 0.119986
183 0.329549 0.112885
184 0.250681 0.107322
185 0.3247 0.103384
186 0.305138 0.130572
187 0.300637 0.0942925
188 0.0883893 0.155004
189 0.26029 0.0868907
190 0.423757 0.103646
191 0.293262 0.134067
192 0.203585 0.104788
193 0.378435 0.112616
194 0.162462 0.126785
195 0.382962 0.133766
196 0.331632 0.113683
197 0.50176 0.135845
198 0.423863 0.111232
199 0.349269 0.0825111
200 0.238896 0.115398
201 -0.005779 0.104078
202 0.201768 0.149752
203 0.554434 0.162799
204 0.211966 0.0937553
205 0.175692 0.114769
206 0.27614 0.133675
207 0.203645 0.129973
208 0.362323 0.142471
209 0.500747 0.107769
210 0.442494 0.0922124
211 0.237061 0.116218
212 0.28777 0.133863
213 0.166195 0.119711
214 0.406252 0.115117
215 0.11821 0.106459
216 0.351213 0.124816
217 0.514527 0.109475
218 0.333184 0.129165
219 0.356091 0.120378
220 0.196813 0.140967
221 0.351061 0.133674
222 0.380032 0.132255
223 0.32255 0.0924916
224 0.419234 0.0991482
225 0.161695 0.13183
226 0.379801 0.119019
227 0.336779 0.12458
228 0.393634 0.112143
229 0.0475911 0.135027
230 0.488854 0.130015
231 0.401603 0.0985468
232 0.440329 0.121417
233 0.245255 0.149534
234 0.351943 0.108117
235 0.189486 0.135644
236 0.10813 0.117866
237 0.299106 0.153829
238 0.325083 0.108833
239 0.547838 0.14654
240 0.234258 0.140605
241 0.410558 0.0937738
242 0.409438 0.130694
243 0.0749938 0.151803
244 0.260847 0.151934
245 0.250664 0.153942
246 0.397189 0.112181
247 0.307546 0.0986661
248 0.261721 0.131799
249 0.256661 0.140812
250 0.181402 0.168634
251 0.435366 0.111712
252 0.410271 0.134698
253 0.517494 0.153371
254 0.199657 0.113115
255 0.156543 0.152977
256 0.547863 0.18318
257 0.344549 0.168004
258 0.406352 0.115257
259 0.355149 0.15572
260 0.280524 0.136535
261 0.358717 0.131956
262 0.434529 0.121185
263 0.382808 0.135365
264 0.50398 0.19691
265 0.342966 0.168843
266 0.198014 0.149231
267 0.407818 0.147596
268 0.201465 0.142222
269 0.551621 0.172543
270 0.315998 0.165368
271 0.436975 0.164987
272 0.204421 0.148883
273 0.307734 0.176927
274 0.13415 0.129686
275 0.323365 0.156842
276 0.420212 0.176797
277 0.491555 0.166551
278 0.021425 0.149488
279 0.348759 0.140291
280 0.627128 0.166953
281 0.519532 0.149089
282 0.404004 0.146433
283 0.555054 0.157937
284 0.118554 0.183544
285 0.2831 0.165662
286 0.33139 0.213142
287 0.0378353 0.138457
288 0.454139 0.16552
289 0.23976 0.17374
290 0.241962 0.196342
291 0.347101 0.207934
292 0.389487 0.205516
293 0.16435 0.124307
294 0.116482 0.139776
295 -0.0976368 0.224687
296 0.640609 0.124729
297 0.627417 0.194552
298 0.367656 0.245078
299 0.30411 0.00451934
