          10     1.19792
          20     1.19546
          30     1.19281
          40     1.19009
          50     1.18745
          60     1.18509
          70     1.18319
          80      1.1819
          90     1.18131
         100     1.18139
         110     1.18206
         120     1.18319
         130      1.1846
         140     1.18615
         150     1.18769
         160     1.18915
         170     1.19046
         180     1.19159
         190     1.19252
         200     1.19325
         210     1.19376
         220     1.19406
         230     1.19415
         240      1.1941
         250     1.19395
         260     1.19383
         270     1.19381
         280     1.19398
         290     1.19436
         300      1.1949
         310     1.19554
         320     1.19619
         330     1.19678
         340     1.19729
         350     1.19771
         360     1.19809
         370     1.19846
         380     1.19887
         390     1.19938
         400     1.20007
         410     1.20101
         420     1.20228
         430     1.20389
         440     1.20573
         450     1.20764
         460      1.2094
         470     1.21076
         480     1.21156
         490     1.21166
         500     1.21102
         510     1.20964
         520     1.20755
         530     1.20485
         540     1.20162
         550       1.198
         560     1.19417
         570     1.19042
         580     1.18713
         590     1.18474
         600     1.18373
         610     1.18438
         620     1.18676
         630     1.19061
         640     1.19547
         650     1.20084
         660     1.20626
         670     1.21141
         680     1.21609
         690     1.22022
         700     1.22374
         710     1.22664
         720     1.22894
         730     1.23063
         740     1.23173
         750     1.23222
         760     1.23212
         770     1.23142
         780     1.23015
         790     1.22836
         800     1.22615
         810     1.22369
         820     1.22121
         830     1.21895
         840     1.21717
         850     1.21602
         860     1.21556
         870     1.21568
         880     1.21618
         890     1.21683
         900     1.21742
         910     1.21788
         920     1.21828
         930     1.21884
         940     1.21983
         950     1.22148
         960     1.22384
         970     1.22676
         980     1.22996
         990     1.23309
        1000      1.2359
          10     1.20209
          20     1.20378
          30     1.20501
          40     1.20587
          50     1.20648
          60     1.20698
          70     1.20745
          80     1.20798
          90     1.20861
         100     1.20934
         110     1.21016
         120     1.21102
         130     1.21184
         140     1.21256
         150      1.2131
         160     1.21335
         170     1.21325
         180     1.21271
         190     1.21165
         200     1.21001
         210     1.20774
         220     1.20486
         230     1.20144
         240     1.19763
         250     1.19371
         260     1.19005
         270     1.18712
         280     1.18536
         290      1.1851
         300     1.18645
         310     1.18925
         320     1.19311
         330     1.19756
         340     1.20213
         350      1.2065
         360     1.21051
         370     1.21413
         380     1.21739
         390     1.22037
         400     1.22314
         410     1.22574
         420     1.22817
         430     1.23038
         440     1.23234
         450     1.23398
         460     1.23527
         470     1.23615
         480      1.2366
         490     1.23658
         500     1.23609
         510     1.23511
         520     1.23366
         530     1.23177
         540     1.22952
         550     1.22702
         560     1.22443
         570     1.22193
         580     1.21972
         590     1.21794
         600     1.21667
         610     1.21586
         620     1.21536
         630     1.21493
         640     1.21435
         650     1.21348
         660     1.21236
         670     1.21128
         680     1.21069
         690     1.21106
         700     1.21267
         710     1.21546
         720     1.21907
         730     1.22296
         740     1.22667
         750     1.22986
         760     1.23239
         770     1.23421
         780     1.23536
         790      1.2359
         800     1.23586
         810     1.23524
         820     1.23406
         830     1.23229
         840     1.22998
         850      1.2272
         860     1.22411
         870     1.22094
         880     1.21795
         890     1.21535
         900     1.21323
         910     1.21153
         920     1.21007
         930     1.20863
         940     1.20704
         950     1.20528
         960     1.20343
         970     1.20166
         980      1.2002
         990     1.19921
        1000     1.19882
          10     1.20038
          20     1.20151
          30     1.20344
          40     1.20619
          50     1.20967
          60      1.2137
          70     1.21801
          80     1.22227
          90      1.2262
         100     1.22959
         110     1.23231
         120     1.23431
         130     1.23562
         140     1.23628
         150     1.23637
         160     1.23598
         170     1.23516
         180     1.23401
         190     1.23258
         200     1.23093
         210     1.22911
         220     1.22717
         230     1.22513
         240     1.22302
         250     1.22084
         260     1.21861
         270     1.21635
         280     1.21412
         290     1.21201
         300     1.21021
         310     1.20888
         320      1.2082
         330     1.20825
         340     1.20902
         350     1.21035
         360       1.212
         370     1.21368
         380     1.21515
         390     1.21616
         400     1.21658
         410     1.21631
         420     1.21534
         430     1.21376
         440     1.21175
         450     1.20962
         460     1.20776
         470     1.20656
         480     1.20635
         490     1.20724
         500     1.20912
         510     1.21168
         520     1.21454
         530     1.21735
         540     1.21984
         550     1.22183
         560     1.22325
         570     1.22406
         580     1.22429
         590     1.22393
         600     1.22304
         610     1.22163
         620     1.21976
         630      1.2175
         640     1.21496
         650     1.21235
         660     1.20994
         670     1.20808
         680     1.20716
         690     1.20751
         700      1.2093
         710     1.21245
         720     1.21664
         730     1.22135
         740     1.22598
         750     1.22994
         760     1.23269
         770      1.2338
         780     1.23294
         790     1.22998
         800     1.22503
         810     1.21852
         820     1.21121
         830     1.20404
         840     1.19777
         850     1.19272
         860     1.18879
         870     1.18566
         880     1.18315
         890     1.18132
         900     1.18042
         910     1.18063
         920     1.18196
         930     1.18419
         940     1.18701
         950     1.19013
         960     1.19339
         970     1.19674
         980     1.20013
         990     1.20348
        1000     1.20664
          10     1.20263
          20     1.20497
          30     1.20684
          40     1.20825
          50     1.20926
          60     1.20995
          70     1.21038
          80      1.2106
          90     1.21064
         100     1.21052
         110     1.21025
         120     1.20985
         130      1.2093
         140     1.20861
         150      1.2078
         160     1.20685
         170     1.20578
         180     1.20457
         190     1.20323
         200     1.20175
         210     1.20011
         220     1.19832
         230     1.19635
         240      1.1942
         250      1.1919
         260     1.18946
         270     1.18695
         280     1.18448
         290     1.18217
         300     1.18018
         310     1.17866
         320     1.17774
         330     1.17747
         340     1.17784
         350     1.17874
         360     1.18003
         370     1.18151
         380     1.18303
         390     1.18443
         400      1.1856
         410     1.18646
         420     1.18696
         430     1.18708
         440     1.18684
         450     1.18629
         460      1.1855
         470     1.18458
         480     1.18364
         490     1.18283
         500     1.18225
